Processed,Method,URI
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/20.2/sp_common/shared-images/gs_64_beforebegin.png
true,GET,https://docs.oracle.com/cd/F58798_01/adsdi/overview-soda.html
true,GET,https://docs.oracle.com/cd/F39414_01/inmem/intro-to-in-memory-column-store.html
true,GET,https://docs.oracle.com/cd/F39414_01/inmem/enabling-the-im-column-store.html
true,GET,https://docs.oracle.com/cd/F39414_01/dbseg/configuring-privilege-and-role-authorization.html
true,GET,https://docs.oracle.com/cd/F39414_01/inmem/populating-objects-in-memory.html
true,GET,https://docs.oracle.com/cd/F39414_01/multi/introduction-to-the-multitenant-architecture.html
true,GET,https://docs.oracle.com/cd/F39414_01/shard/overview1.html
true,GET,https://docs.oracle.com/cd/F39414_01/shard/data-distribution-methods.html
true,GET,https://docs.oracle.com/cd/F39414_01/shard/schema-objects.html
true,GET,https://docs.oracle.com/cd/F39414_01/shard/shard-level-high-availability.html
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/cd/F39414_01/shard/deployment1.html
true,GET,https://docs.oracle.com/cd/F39414_01/shard/administration1.html
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/database270x170.png
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/oracle-db.png
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/app-dev.png
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/multitenant.png
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/in-memory.png
true,GET,https://docs.oracle.com/cd/F39414_01/sp_common/shared-images/sharding.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/release-notes
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/index.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/changelog
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/rest-admin
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/concepts.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/install-and-upgrade.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/configure.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/develop.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/monitor.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/administer.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/integrate.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/troubleshoot.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/secure.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/videos.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/tutorials.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/learn-more.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/books.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/NoSQL-img.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_analyze.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_beforebegin_old.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_learn.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_monitor.png
true,GET,https://docs.oracle.com/cd/E17266_01/heading.htm
true,GET,https://docs.oracle.com/cd/E17266_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E17266_01/48589.htm
true,GET,https://docs.oracle.com/cd/E17266_01/toc.htm
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_tasks.png
true,GET,https://docs.oracle.com/cd/E16281_01/heading.htm
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_install_deploy.png
true,GET,https://docs.oracle.com/cd/E16281_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E16281_01/toc.htm
true,GET,https://docs.oracle.com/cd/E16281_01/primaveradocumentationcenter.htm
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_getstarted.png
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/19.5/sp_common/shared-images/gs_64_beforebegin.png
true,GET,https://docs.oracle.com/cd/E17266_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E17266_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E20273_01/heading.htm
true,GET,https://docs.oracle.com/cd/E20273_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E20273_01/toc.htm
true,GET,https://docs.oracle.com/cd/E20273_01/17886.htm
true,GET,https://docs.oracle.com/cd/E20273_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E20273_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E20273_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E17266_01/stylesheet.css
true,GET,https://docs.oracle.com/en/cloud/paas/analytics-cloud/index.html
true,GET,https://docs.oracle.com/cd/E20557_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E20557_01/heading.htm
true,GET,https://docs.oracle.com/cd/E20557_01/toc.htm
true,GET,https://docs.oracle.com/cd/E20557_01/48318.htm
true,GET,https://docs.oracle.com/cd/E16281_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E16281_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E20686_01/heading.htm
true,GET,https://docs.oracle.com/cd/E20686_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E20686_01/toc.htm
true,GET,https://docs.oracle.com/cd/E20686_01/50564.htm
true,GET,https://docs.oracle.com/cd/E16281_01/DTD/xhtml1-transitional.dtd
true,GET,https://docs.oracle.com/cd/E16281_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E20557_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E20557_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E20557_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E20686_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E23006_01/heading.htm
true,GET,https://docs.oracle.com/cd/E23006_01/toc.htm
true,GET,https://docs.oracle.com/cd/E23006_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E23006_01/53030.htm
true,GET,https://docs.oracle.com/cd/E23006_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E23006_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E23006_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E23619_01/heading.htm
true,GET,https://docs.oracle.com/cd/E23619_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E23619_01/toc.htm
true,GET,https://docs.oracle.com/cd/E23619_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E23619_01/62881.htm
true,GET,https://docs.oracle.com/cd/E20686_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E23619_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E23619_01/dhtml_toc.js
true,GET,http://docs.oracle.com/cd/E25030_01/eppm_doc_rss.xml
true,GET,https://docs.oracle.com/cd/E25030_01/heading.htm
true,GET,https://docs.oracle.com/cd/E25030_01/toc.htm
true,GET,https://docs.oracle.com/cd/E25030_01/55750.htm
true,GET,https://docs.oracle.com/cd/E20686_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E25030_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E20686_01/docsstylesheet.css
true,GET,https://docs.oracle.com/*/dcommon/*/
true,GET,https://docs.oracle.com/cd/E21073_01/toc.htm
true,GET,https://docs.oracle.com/cd/E21073_01/heading.htm
true,GET,https://docs.oracle.com/cd/E21073_01/65008.htm
true,GET,https://docs.oracle.com/cd/E21073_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E21073_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E25030_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E26697_01/heading.htm
true,GET,https://docs.oracle.com/cd/E26697_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E21073_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E26697_01/toc.htm
true,GET,https://docs.oracle.com/cd/E25030_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E25030_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E26697_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E25030_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E26697_01/60987.htm
true,GET,https://docs.oracle.com/cd/E29618_01/heading.htm
true,GET,https://docs.oracle.com/cd/E26697_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E26697_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E29618_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E29618_01/86648.htm
true,GET,https://docs.oracle.com/cd/E35157_01/heading.htm
true,GET,https://docs.oracle.com/cd/E29618_01/toc.htm
true,GET,https://docs.oracle.com/cd/E21073_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E35157_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E38376_01/heading.htm
true,GET,https://docs.oracle.com/cd/E38376_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E35157_01/toc.htm
true,GET,https://docs.oracle.com/cd/E35157_01/86649.htm
true,GET,https://docs.oracle.com/cd/E38376_01/toc.htm
true,GET,https://docs.oracle.com/cd/E38376_01/65747.htm
true,GET,https://docs.oracle.com/cd/E29618_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E38376_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E38376_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E38376_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E38376_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E35157_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E39241_01/heading.htm
true,GET,https://docs.oracle.com/cd/E29618_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E29618_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E39241_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E39241_01/toc.htm
true,GET,https://docs.oracle.com/cd/E39241_01/80964.htm
true,GET,https://docs.oracle.com/cd/E39241_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E39241_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E35157_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E35157_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E39425_01/toc.htm
true,GET,https://docs.oracle.com/cd/E39425_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E39425_01/heading.htm
true,GET,https://docs.oracle.com/cd/E39425_01/80484.htm
true,GET,https://docs.oracle.com/cd/E39425_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E39425_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E39425_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E40872_01/heading.htm
true,GET,https://docs.oracle.com/cd/E40872_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E40872_01/80484.htm
true,GET,https://docs.oracle.com/cd/E40872_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E40872_01/toc.htm
true,GET,https://docs.oracle.com/cd/E40872_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E40872_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E24652_01/heading.htm
true,GET,https://docs.oracle.com/cd/E24652_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E24652_01/toc.htm
true,GET,https://docs.oracle.com/cd/E24652_01/62881.htm
true,GET,https://docs.oracle.com/cd/E24652_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E48574_01/heading.htm
true,GET,https://docs.oracle.com/cd/E39241_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E24652_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E48574_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E48574_01/toc.htm
true,GET,https://docs.oracle.com/cd/E48574_01/80484.htm
true,GET,https://docs.oracle.com/cd/E48574_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E49048_01/heading.htm
true,GET,https://docs.oracle.com/cd/E48574_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E48574_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E49048_01/toc.htm
true,GET,https://docs.oracle.com/cd/E49048_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E49048_01/82377.htm
true,GET,https://docs.oracle.com/cd/E24652_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E49048_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E24652_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E49518_01/heading.htm
true,GET,https://docs.oracle.com/cd/E49518_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E49518_01/toc.htm
true,GET,https://docs.oracle.com/cd/E49518_01/79759.htm
true,GET,https://docs.oracle.com/cd/E49048_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E27225_01/heading.htm
true,GET,https://docs.oracle.com/cd/E49048_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E49518_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E27225_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E49518_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E27225_01/toc.htm
true,GET,https://docs.oracle.com/cd/E27225_01/55514.htm
true,GET,https://docs.oracle.com/cd/E49518_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E27225_01/styleswitcher.js
true,GET,https://docs.oracle.com/cd/E27225_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E27225_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E53517_01/heading.htm
true,GET,https://docs.oracle.com/cd/E27225_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E53517_01/17886.htm
true,GET,https://docs.oracle.com/cd/E53517_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E53517_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54699_01/heading.htm
true,GET,https://docs.oracle.com/cd/E54699_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54699_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E54699_01/65008.htm
true,GET,https://docs.oracle.com/cd/E54699_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54699_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E54922_01/heading.htm
true,GET,https://docs.oracle.com/cd/E54922_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E54922_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54922_01/80964.htm
true,GET,https://docs.oracle.com/cd/E54699_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E54922_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E54922_01/stylesheetcontrast.css
true,GET,https://docs.oracle.com/cd/E54922_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E54922_01/docsstylesheetcontrast.css
true,GET,https://docs.oracle.com/cd/E38975_01/heading.htm
true,GET,https://docs.oracle.com/cd/E38975_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E38975_01/47905.htm
true,GET,https://docs.oracle.com/cd/E38975_01/toc.htm
true,GET,https://docs.oracle.com/cd/E53517_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E53517_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E53517_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E51723_01/heading.htm
true,GET,https://docs.oracle.com/cd/E38975_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E51723_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E51723_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54922_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E38975_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E51723_01/82551.htm
true,GET,https://docs.oracle.com/cd/E58731_01/heading.htm
true,GET,https://docs.oracle.com/cd/E58731_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E51723_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E38975_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E58731_01/toc.htm
true,GET,https://docs.oracle.com/cd/E51723_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E58731_01/86648.htm
true,GET,https://docs.oracle.com/cd/E58731_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E58731_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E58731_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E54920_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E54920_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54920_01/heading.htm
true,GET,https://docs.oracle.com/cd/E51723_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54920_01/88258.htm
true,GET,https://docs.oracle.com/cd/E54920_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E54920_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54920_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E58732_01/heading.htm
true,GET,https://docs.oracle.com/cd/E58732_01/toc.htm
true,GET,https://docs.oracle.com/cd/E58732_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E58732_01/86649.htm
true,GET,https://docs.oracle.com/cd/E58732_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E58732_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E58732_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E51623_01/toc.htm
true,GET,https://docs.oracle.com/cd/E51623_01/heading.htm
true,GET,https://docs.oracle.com/cd/E54397_01/heading.htm
true,GET,https://docs.oracle.com/cd/E51623_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E55489_01/heading.htm
true,GET,https://docs.oracle.com/cd/E55489_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E54397_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E51623_01/80484.htm
true,GET,https://docs.oracle.com/cd/E55489_01/toc.htm
true,GET,https://docs.oracle.com/cd/E55489_01/80484.htm
true,GET,https://docs.oracle.com/cd/E51623_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E54397_01/86648.htm
true,GET,https://docs.oracle.com/cd/E54397_01/toc.htm
true,GET,https://docs.oracle.com/cd/E51623_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54397_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E54397_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E51623_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E55489_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E55489_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54700_01/heading.htm
true,GET,https://docs.oracle.com/cd/E58855_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54700_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E54397_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E54700_01/toc.htm
true,GET,https://docs.oracle.com/cd/E54700_01/86649.htm
true,GET,https://docs.oracle.com/cd/E58855_01/search.html
true,GET,https://docs.oracle.com/cd/E54700_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E54700_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E54700_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E58855_01/79759.htm
true,GET,https://docs.oracle.com/cd/E55489_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E59489_01/heading.htm
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/jqueryui/css/ui-lightness/jquery-ui-1.9.0.custom.css
true,GET,https://docs.oracle.com/cd/E59489_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/global.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/prettify/prettify.css
true,GET,https://docs.oracle.com/cd/E59489_01/toc.htm
true,GET,https://docs.oracle.com/cd/E59489_01/10282286.htm
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/oui.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/theme.css
true,GET,https://docs.oracle.com/cd/E59489_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/guide.css
true,GET,https://docs.oracle.com/cd/E59489_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/bootstrap.css
true,GET,https://docs.oracle.com/cd/E59489_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/custom.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/bootstrap-overrides.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/stylesheets/jquery-ui.css
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/jquery-ui.min.js
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/jquery.js
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/requireConfig.js
true,GET,https://docs.oracle.com/cd/E58855_01/assets/img/primavera_logo_black.png
true,GET,https://docs.oracle.com/cd/E58855_01/assets/img/oracle_logo_white.png
true,GET,https://docs.oracle.com/cd/E58855_01/assets/lib/require.js
true,GET,https://docs.oracle.com/cd/E63228_01/heading.htm
true,GET,https://docs.oracle.com/cd/E63228_01/47962.htm
true,GET,https://docs.oracle.com/cd/E63228_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E63228_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E63228_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E63228_01/toc.htm
true,GET,https://docs.oracle.com/cd/E63228_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E63414_01/heading.htm
true,GET,https://docs.oracle.com/cd/E63414_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E63414_01/86648.htm
true,GET,https://docs.oracle.com/cd/E63414_01/toc.htm
true,GET,https://docs.oracle.com/cd/E63838_01/toc.htm
true,GET,https://docs.oracle.com/cd/E63414_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E63838_01/search.html
true,GET,https://docs.oracle.com/cd/E63838_01/79759.htm
true,GET,https://docs.oracle.com/cd/E63414_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/global.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/jqueryui/css/ui-lightness/jquery-ui-1.9.0.custom.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/prettify/prettify.css
true,GET,https://docs.oracle.com/cd/E63414_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/guide.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/oui.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/theme.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/bootstrap-overrides.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/custom.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/jquery-ui.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/stylesheets/bootstrap.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/jquery-ui.min.js
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/require.js
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/jquery.js
true,GET,https://docs.oracle.com/cd/E63838_01/assets/lib/requireConfig.js
true,GET,https://docs.oracle.com/cd/E56140_01/heading.htm
true,GET,https://docs.oracle.com/cd/E63838_01/assets/img/primavera_logo_black.png
true,GET,https://docs.oracle.com/cd/E56140_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E56140_01/82377.htm
true,GET,https://docs.oracle.com/cd/E56140_01/toc.htm
true,GET,https://docs.oracle.com/cd/E56140_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E56140_01/dhtml_toc.js
true,GET,https://docs.oracle.com/cd/E63840_01/heading.htm
true,GET,https://docs.oracle.com/cd/E63840_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E63840_01/toc.htm
true,GET,https://docs.oracle.com/cd/E63840_01/10282286.htm
true,GET,https://docs.oracle.com/cd/E63840_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E63838_01/assets/img/oracle_logo_white.png
true,GET,https://docs.oracle.com/cd/E63840_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E63840_01/dhtml_toc.js
true,GET,http://docs.oracle.com/cd/E35519_01/primavera_doc_rss.xml
true,GET,https://docs.oracle.com/cd/E68198_01/search.html
true,GET,https://docs.oracle.com/cd/E68198_01/toc.htm
true,GET,https://docs.oracle.com/cd/E68198_01/93071.htm
true,GET,https://docs.oracle.com/cd/E68198_01/assets/lib/jqueryui/css/ui-lightness/jquery-ui-1.9.0.custom.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/theme.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/guide.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/bootstrap-overrides.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/global.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/lib/prettify/prettify.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/jquery-ui.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/oui.css
true,GET,https://docs.oracle.com/cd/E56140_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/lib/require.js
true,GET,https://docs.oracle.com/cd/E68198_01/assets/lib/jquery-ui.min.js
true,GET,https://docs.oracle.com/cd/E68198_01/assets/img/primavera_logo_black.png
true,GET,https://docs.oracle.com/cd/E68198_01/assets/img/oracle_logo_white.png
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/bootstrap.css
true,GET,https://docs.oracle.com/cd/E59312_01/heading.htm
true,GET,https://docs.oracle.com/cd/E68198_01/feed-icon-14x14.png
true,GET,https://docs.oracle.com/cd/E59312_01/tab_toc_no_index.htm
true,GET,https://docs.oracle.com/cd/E59312_01/82377.htm
true,GET,https://docs.oracle.com/cd/E59312_01/stylesheet.css
true,GET,https://docs.oracle.com/cd/E68198_01/assets/stylesheets/custom.css
true,GET,https://docs.oracle.com/cd/E59312_01/toc.htm
true,GET,https://docs.oracle.com/cd/E59312_01/docsstylesheet.css
true,GET,https://docs.oracle.com/cd/E59312_01/dhtml_toc.js
